hb,cancer_site_icd10code,cancer_site,sex,sex_qf,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,easr,easr_lower95pc_confidence_interval,easr_lower95pc_confidence_interval_qf,easr_upper95pc_confidence_interval,easr_upper95pc_confidence_interval_qf,wasr,wasr_lower95pc_confidence_interval,wasr_lower95pc_confidence_interval_qf,wasr_upper95pc_confidence_interval,wasr_upper95pc_confidence_interval_qf,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval,hb_name,country
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,NA,2010,7,11.91428523,4.79016059,24.54798114,10.62973559,NA,z,NA,z,6.743362853,NA,z,NA,z,81.35786032,32.71007943,167.6282868,Borders,S92000003
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,NA,2011,4,6.816051802,1.857144711,17.45179974,6.17389843,NA,z,NA,z,3.603183097,NA,z,NA,z,46.62293004,12.70317927,119.3732181,Borders,S92000003
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,NA,2012,7,11.95824863,4.807836158,24.63856255,11.00639419,NA,z,NA,z,9.40625697,NA,z,NA,z,73.39561926,29.50884557,151.2230271,Borders,S92000003
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,NA,2013,7,11.95171507,4.805209328,24.62510093,9.94609976,NA,z,NA,z,5.542775231,NA,z,NA,z,82.36376739,33.11450625,169.7008398,Borders,S92000003
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,NA,2014,3,5.108904821,1.053578997,14.93038788,4.684680331,NA,z,NA,z,2.836494898,NA,z,NA,z,34.66574341,7.148909688,101.3080129,Borders,S92000003
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,NA,2015,12,20.42309852,10.55291303,35.67504306,19.9451205,NA,z,NA,z,16.00710076,NA,z,NA,z,122.7122615,63.40721616,214.3536254,Borders,S92000003
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,NA,2016,12,20.334158,10.50695616,35.51968185,18.0565898,NA,z,NA,z,11.55003017,NA,z,NA,z,133.0000472,68.72306519,232.3243168,Borders,S92000003
S08000016,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,NA,2017,15,25.32457666,14.17397331,41.76903796,23.26468524,NA,z,NA,z,14.77716178,NA,z,NA,z,186.4472558,104.3531137,307.5163944,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,1993,0,0,0,2.851991883,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,1994,0,0,0,2.840903057,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,1995,0,0,0,2.827763143,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,1996,0,0,0,2.829900126,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,1997,0,0,0,2.827229401,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,1998,0,0,0,2.825096448,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,1999,0,0,0,2.831237382,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2000,17,16,9.320589618,25.61754994,15.97568183,NA,z,NA,z,10.97677052,NA,z,NA,z,91.39199759,53.2392065,146.3274414,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2001,32,29.92052361,20.465616,42.23885187,30.59311545,20.388752620000002,NA,42.83507343,NA,18.55443548,11.93692161,NA,26.60803122,NA,165.9723051,113.5249338,234.3033732,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2002,29,26.96921789,18.06170849,38.73229558,26.99377862,18.02168728,NA,37.74964557,NA,18.69884963,11.54587204,NA,27.5483646,NA,151.8052935,101.6663876,218.0177239,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2003,17,15.68265683,9.135725525,25.10945278,15.56990215,NA,z,NA,z,12.83593768,NA,z,NA,z,92.57531898,53.92853481,148.2220536,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2004,32,29.23442353,19.99632406,41.27028328,28.22684661,19.17444393,NA,39.00189019,NA,14.7022126,9.504879333,NA,21.01497727,NA,155.7632452,106.5419444,219.8912268,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2005,33,29.93197279,20.60379281,42.03561838,29.40012924,20.09249895,NA,40.45133391,NA,19.5872804,12.3491495,NA,28.46805996,NA,168.1060943,115.7165002,236.0834575,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2006,25,22.55096518,14.59379564,33.28967319,21.82135296,14.06019568,NA,31.26092646,NA,12.4708576,7.427787571,NA,18.79927605,NA,121.418062,78.57536781,179.2370114,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2007,26,23.17290553,15.13731124,33.95367565,22.25584782,14.44643856,NA,31.72578114,NA,12.62423772,7.564074367,NA,18.9593026,NA,115.1794693,75.23905337,168.7646091,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2008,22,19.40719831,12.16238785,29.38273146,19.89333123,11.9886098,NA,29.76717864,NA,13.68654476,7.363066705,NA,21.93762471,NA,90.12797469,56.4827219,136.4548368,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2009,22,19.3679021,12.13776113,29.32323654,17.77472288,11.10852875,NA,25.98247765,NA,10.85398137,6.459036891,NA,16.37099607,NA,88.48596475,55.45368301,133.968814,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2010,18,15.83252705,9.383358941,25.02221855,14.6869662,NA,z,NA,z,8.820477433,NA,z,NA,z,74.49633058,44.15124683,117.7363196,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2011,17,14.92799438,8.69610684,23.9011651,13.89996687,NA,z,NA,z,7.244180726,NA,z,NA,z,69.7544128,40.63451599,111.6835721,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2012,30,26.38058389,17.79886917,37.65992384,27.62880842,18.40050181,NA,38.70293897,NA,18.72809243,11.5213873,NA,27.657121,NA,112.4403256,75.86301554,160.5155564,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2013,26,22.83105023,14.91400001,33.45277844,20.07650662,13.07336633,NA,28.55778211,NA,14.28035081,8.193728644,NA,22.02990325,NA,100.9680913,65.95570947,147.9416477,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2014,30,26.3065591,17.74892496,37.55424886,24.04856701,16.09713046,NA,33.57071778,NA,13.39079789,7.730366696,NA,20.58075808,NA,116.6964627,78.73461332,166.5914566,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2015,25,21.92405507,14.18809247,32.3642302,19.98018641,12.79502362,NA,28.74088534,NA,14.10307808,7.770264343,NA,22.29221408,NA,96.35707507,62.35721845,142.242051,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2016,30,26.1940103,17.67298876,37.39357845,22.38400093,14.93119382,NA,31.32169186,NA,13.40344519,7.980975699,NA,20.208718,NA,119.5811974,80.680931759999993,170.7095949,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2017,32,27.82124848,19.02971336,39.27530176,25.72469876,17.28706889,NA,35.81274397,NA,16.60769861,10.17545557,NA,24.59003021,NA,128.3427761,87.78636386,181.1817059,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,1993,0,0,0,5.959640069,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,1994,0,0,0,5.930851247,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,1995,0,0,0,5.895950155,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,1996,0,0,0,5.895950155,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,1997,0,0,0,5.887144349,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,1998,0,0,0,5.880441806,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,1999,0,0,0,5.882520272,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2000,10,19.56793989,9.383587774,35.98613815,19.66613998,NA,z,NA,z,15.66214809,NA,z,NA,z,111.3053895,53.37526068,204.6945743,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2001,13,25.25890376,13.44930245,43.1934947,29.3334709,NA,z,NA,z,18.91398661,NA,z,NA,z,135.0207344,71.89285452,230.8895679,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2002,14,26.98847207,14.75484882,45.28207025,28.0069149,NA,z,NA,z,21.43309983,NA,z,NA,z,154.8173912,84.6401084,259.7572758,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2003,10,19.1211901,9.169353888,35.16454939,19.08901872,NA,z,NA,z,19.71966068,NA,z,NA,z,105.1910584,50.44320122,193.4501016,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2004,12,22.69074407,11.72463857,39.63616346,24.06641656,NA,z,NA,z,13.35112645,NA,z,NA,z,121.6172991,62.84143312,212.4409465,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2005,15,28.13889358,15.74912513,46.41082573,28.49729237,NA,z,NA,z,21.09453915,NA,z,NA,z,160.5392153,89.8525801,264.7850215,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2006,10,18.63030032,8.933953156,34.26178561,18.17492419,NA,z,NA,z,9.385065532,NA,z,NA,z,102.5388884,49.17138263,188.5726666,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2007,11,20.23732867,10.10240156,36.21017112,21.04860481,NA,z,NA,z,13.02933137,NA,z,NA,z,108.7119981,54.26863776,194.5157939,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2008,9,16.40748911,7.502548808,31.14652517,19.32309158,NA,z,NA,z,10.45612931,NA,z,NA,z,79.50639403,36.35538612,150.9279017,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2009,15,27.31693103,15.28907893,45.05512351,25.24112165,NA,z,NA,z,16.36021331,NA,z,NA,z,133.5215933,74.73102217,220.2235628,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2010,10,18.20266851,8.728887082,33.47535548,17.12607383,NA,z,NA,z,10.25034282,NA,z,NA,z,89.404771,42.87306282,164.418557,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2011,9,16.3058248,7.456061414,30.95353465,15.64571701,NA,z,NA,z,7.81256695,NA,z,NA,z,78.81919627,36.04115554,149.6233863,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2012,21,38.05519816,23.55676745,58.17141282,40.59478323,24.69536361,NA,60.38146113,NA,24.91583696,14.08001583,NA,38.79314879,NA,165.1074568,102.204118,252.3842864,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2013,10,18.07958634,8.669864396,33.24900299,16.07457254,NA,z,NA,z,9.225265881,NA,z,NA,z,82.31771693,39.47454493,151.3852123,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2014,17,30.73085197,17.90185374,49.20307094,28.15553607,NA,z,NA,z,13.74079419,NA,z,NA,z,136.2423961,79.36621642,218.1372742,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2015,11,19.90121759,9.934616119,35.60877556,17.00370933,NA,z,NA,z,9.831362409,NA,z,NA,z,95.28989504,47.56837228,170.499944,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2016,11,19.81410764,9.891131146,35.4529118,17.60108854,NA,z,NA,z,11.18440862,NA,z,NA,z,94.66488541,47.25636972,169.3816291,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male,NA,2017,12,21.50961659,11.11433277,37.57297146,21.29573525,NA,z,NA,z,14.28331912,NA,z,NA,z,99.2428401,51.28022367,173.3572694,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,1993,0,0,0,5.46935949,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,1994,0,0,0,5.45283364,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,1995,0,0,0,5.433942089,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,1996,0,0,0,5.441838826,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,1997,0,0,0,5.439467396,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,1998,0,0,0,5.4372954,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,1999,0,0,0,5.458297999,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2000,7,12.69357705,5.10347632,26.15362014,12.28522369,NA,z,NA,z,6.29139294,NA,z,NA,z,72.78852814,29.26476345,149.9721873,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2001,19,34.24472361,20.61756063,53.47737788,31.85276,NA,z,NA,z,18.19488435,NA,z,NA,z,196.8468402,118.5146567,307.4007248,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2002,15,26.9512721,15.0844224,44.45202471,25.98064234,NA,z,NA,z,15.96459944,NA,z,NA,z,149.0978619,83.44894149,245.9142491,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2003,7,12.47727354,5.01651109,25.70795223,12.05078557,NA,z,NA,z,5.952214687,NA,z,NA,z,79.03429711,31.77588651,162.8408585,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2004,20,35.35130358,21.59349463,54.59722122,32.38727666,19.73350774,NA,48.12497476,NA,16.05329874,9.380588466,NA,24.48931907,NA,187.3188519,114.4192211,289.2987743,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2005,18,31.61055793,18.73442,49.95830966,30.30296612,NA,z,NA,z,18.08002165,NA,z,NA,z,174.9789992,103.7036445,276.5422567,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2006,15,26.2311136,14.68135516,43.26423278,25.46778174,NA,z,NA,z,15.55664966,NA,z,NA,z,138.4067743,77.46522092,228.280926,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2007,15,25.93136831,14.51359,42.76984851,23.46309083,NA,z,NA,z,12.21914407,NA,z,NA,z,120.4336664,67.40580884,198.6370177,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2008,13,22.21956347,11.83098175,37.99613024,20.46357088,NA,z,NA,z,16.9169602,NA,z,NA,z,99.31327956,52.88013868,169.8287327,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2009,7,11.92931032,4.796201455,24.57893857,10.30832411,NA,z,NA,z,5.347749425,NA,z,NA,z,51.36271865,20.6504768,105.826831,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2010,8,13.61632597,5.878563098,26.82959035,12.24785857,NA,z,NA,z,7.390612044,NA,z,NA,z,61.6466823,26.61466186,121.4685397,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2011,8,13.6321036,5.885374758,26.86067857,12.15421673,NA,z,NA,z,6.675794502,NA,z,NA,z,61.76328068,26.66500077,121.698285,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2012,9,15.37489109,7.030379243,29.18633249,14.66283361,NA,z,NA,z,12.5403479,NA,z,NA,z,64.46146495,29.47588652,122.3679399,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2013,16,27.31820588,15.61471504,44.36305485,24.07844071,NA,z,NA,z,19.33543575,NA,z,NA,z,117.6240835,67.23232684,191.0141425,Borders,S92000003
S08000016,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female,NA,2014,13,22.13858756,11.78786548,37.85765896,19.94159794,NA,z,NA,z,13.04080158,NA,z,NA,z,98.26182744,52.32028471,168.0307175,Borders,S92000003
