ip_address,progress,date,time,id,conf_scale,gender,age,seen_video_before,video,lineup,lineup_response,accuracy,confidence_bin,response
194.83.93.28,100,2019-11-25,05:38:44,R_2t68RIycXSeRWN3,91,Female,18,NA,173,164,7,correct,high,correct rejection
90.202.94.155,100,2019-11-25,11:18:40,R_29oeWZpKgzd8ezf,85,Female,20,NA,164,164,3,incorrect,high,tp filler id
86.180.7.199,100,2019-12-07,09:39:40,R_Rna9CM1vFYFDoe5,85,Female,26,NA,173,173,5,correct,high,correct identification
90.204.254.136,100,2019-12-08,07:49:48,R_1ffMDDf98rm1to3,80,Female,19,NA,173,164,7,correct,medium,correct rejection
194.83.93.28,100,2019-12-08,14:41:51,R_1jE3uxXqYysldWz,70,Male,18,NA,170,176,7,correct,medium,correct rejection
94.10.177.194,100,2019-12-09,03:42:06,R_qRuGK558eYgEPV7,50,Female,18,NA,164,164,7,incorrect,low,incorrect rejection
194.83.93.28,100,2019-12-09,06:41:17,R_3hGXfGgxxg4TAAu,60,Female,18,NA,170,170,3,correct,medium,correct identification
90.193.157.62,100,2019-12-09,06:41:58,R_1C2XNoWoGNX8rMl,17,Female,18,NA,164,173,5,incorrect,low,ta filler id
194.83.93.28,100,2019-12-09,07:24:30,R_paYF3Pk81RcGBEd,50,Male,18,NA,173,173,7,incorrect,low,incorrect rejection
5.148.127.93,100,2020-01-29,09:11:32,R_1Ho7edzgThGIGZa,70,Female,24,NA,170,170,3,correct,medium,correct identification
194.83.93.28,100,2020-01-30,04:43:24,R_1OkLLrLgDnwrieE,90,Female,18,NA,173,173,5,correct,high,correct identification
94.7.66.101,100,2020-01-30,09:38:54,R_ZqMELlAMdiGHDPz,30,Female,18,NA,176,170,3,incorrect,low,ta filler id
194.83.93.28,100,2020-01-30,10:42:59,R_10xyG3PutT97gKY,50,Female,18,NA,173,164,6,incorrect,low,ta filler id
92.40.174.76,100,2020-01-30,12:43:33,R_DdT27N9iYgJBx0R,30,Female,19,NA,173,164,3,incorrect,low,ta filler id
86.166.45.95,100,2020-01-30,13:04:36,R_C8iyd0u2mA7gQzD,25,Female,41,NA,173,173,1,incorrect,low,tp filler id
88.145.220.229,100,2020-02-01,07:04:21,R_3dR1ZBRNKMrwO1G,76,Female,20,NA,173,164,7,correct,medium,correct rejection
194.83.93.28,100,2020-02-01,07:40:33,R_2Yn40lXty6f7f3A,61,Female,22,NA,170,170,3,correct,medium,correct identification
194.83.93.28,100,2020-02-03,06:37:30,R_3dJQzXSOP4ZB2sV,71,Female,26,NA,173,173,5,correct,medium,correct identification
194.83.93.28,100,2020-02-04,06:40:21,R_5gnhpgl3FcydtND,65,Female,24,NA,170,176,7,correct,medium,correct rejection
194.83.93.28,100,2020-02-04,08:49:37,R_3PbFDkqRLxByHGZ,13,Female,21,NA,164,164,7,incorrect,low,incorrect rejection
92.239.22.183,100,2020-02-17,10:05:51,R_2e2bxrqNv8OTYrx,85,Male,19,NA,176,176,6,correct,high,correct identification
194.83.93.28,100,2020-02-25,10:37:02,R_1jfD0ZC5WuAansg,82,Female,18,NA,173,164,7,correct,high,correct rejection
194.83.93.22,100,2020-02-26,04:12:30,R_2cC5tqbKycKaiDi,82,Female,18,NA,176,176,6,correct,high,correct identification
194.83.93.22,100,2020-03-05,07:06:31,R_Y4Ym4yCU741wEDf,19,Female,20,NA,173,164,2,incorrect,low,ta filler id
194.83.93.22,100,2020-03-10,05:05:17,R_3M6it58i2dqFNdO,90,Female,19,NA,173,173,5,correct,high,correct identification
